Item ID,Item Name,,Economy,Double,"Single/
ICU","Classic 
Deluxe",Suite,,,,
Pediatric Surgery,PAED08,,34400,42000,53400,64100,93800,,,,
Pediatric Surgery,PAED09,,18400,22400,28500,33800,49400,,,,
Pediatric Surgery,PAED10,,6200,7600,9700,11600,17000,,,,
Pediatric Surgery,PAED11,,15600,19100,24300,29000,42400,,,,
Pediatric Surgery,PAED12,,18400,22400,28500,33800,49400,,,,
Pediatric Surgery,PAED13,,18400,22400,28500,33800,49400,,,,
Pediatric Surgery,PAED14,,11900,14600,18500,22200,32400,,,,
Pediatric Surgery,PAED15,,11900,14600,18500,22200,32400,,,,
Pediatric Surgery,PAED16,,11900,14600,18500,22200,32400,,,,
Pediatric Surgery,PAED17,,13800,16800,21300,25600,37400,,,,
Pediatric Surgery,PAED18,,11900,14600,18500,22200,32400,,,,
Pediatric Surgery,PAED19,,13800,16800,21300,25600,37400,,,,
Pediatric Surgery,PAED20,,18400,22400,28500,33800,49400,,,,
Pediatric Surgery,PAED21,,13800,16800,21300,25600,37400,,,,
Pediatric Surgery,PAED22,,13800,16800,21300,25600,37400,,,,
Pediatric Surgery,PAED23,,11500,13500,16500,18500,28700,,,,
Pediatric Surgery,PAED24,,3000,3600,4600,5500,8000,,,,
Pediatric Surgery,PAED25,,2300,2800,3500,4300,6200,,,,
Pediatric Surgery,PAED26,,6200,7600,9700,11600,17000,,,,
Pediatric Surgery,PAED27,,1500,1900,2400,2800,4100,,,,
Pediatric Surgery,PAED28,,3500,4300,5400,6500,9500,,,,
Pediatric Surgery,PAED29,,13800,16800,21300,25600,37400,,,,
Pediatric Surgery,PAED30,,6200,7600,9700,11600,17000,,,,
Pediatric Surgery,PAED31,,22000,26800,34100,40900,59800,,,,
Pediatric Surgery,PAED32,,25000,30600,38800,46600,68100,,,,
Pediatric Surgery,PAED33,,25000,30600,38800,46600,68100,,,,
Pediatric Surgery,PAED34,,9500,11500,14700,17600,25700,,,,
Pediatric Surgery,PAED35,,5000,6100,7800,9400,13700,,,,
Pediatric Surgery,PAED36,,9500,11500,14700,17600,25700,,,,
Pediatric Surgery,PAED37,,18400,22400,28500,33800,49400,,,,
Pediatric Surgery,PAED38,,12800,15700,19900,23900,34900,,,,
Pediatric Surgery,PAED39,,13800,16800,21300,25600,37400,,,,
Pediatric Surgery,PAED40,,9500,11500,14700,17600,25700,,,,
Pediatric Surgery,PAED41,,12800,15700,19900,23900,34900,,,,
Pediatric Surgery,PAED42,,34400,42000,53400,64100,93800,,,,
Pediatric Surgery,PAED43,,1500,1900,2400,2800,4100,,,,
Pediatric Surgery,PAED44,,43800,53400,67900,81500,119200,,,,
Pediatric Surgery,PAED45,,43800,53400,67900,81500,119200,,,,
Pediatric Surgery,PAED46,,43800,53400,67900,81500,119200,,,,
Pediatric Surgery,PAED47,,22000,26800,34100,40900,59800,,,,
Pediatric Surgery,PAED48,,22000,26800,34100,40900,59800,,,,
Pediatric Surgery,PAED49,,1800,2300,2900,3400,5000,,,,
Pediatric Surgery,PAED50,,22000,26800,34100,40900,59800,,,,
Pediatric Surgery,PAED51,,5000,6100,7800,9400,13700,,,,
Pediatric Surgery,PAED52,,25000,30600,38800,46600,68100,,,,
Pediatric Surgery,PAED53,,17000,20700,26300,31600,46100,,,,
Pediatric Surgery,PAED54,,6200,7600,9700,11600,17000,,,,
Pediatric Surgery,PAED55,,5000,6100,7800,9400,13700,,,,
Pediatric Surgery,PAED56,,3000,3600,4600,5500,8000,,,,
Pediatric Surgery,PAED57,,1500,1900,2400,2800,4100,,,,
Pediatric Surgery,PAED58,,28100,34300,43600,52400,85300,,,,
Pediatric Surgery,PAED59,,31400,38300,48600,58300,89300,,,,
Pediatric Surgery,PAED60,,25000,30600,38800,46600,68100,,,,
Pediatric Surgery,PAED61,,25000,30600,38800,46600,68100,,,,
Pediatric Surgery,PAED62,,25000,30600,38800,46600,68100,,,,
Pediatric Surgery,PAED63,,25000,30600,38800,46600,68100,,,,
Pediatric Surgery,PAED64,,22000,26800,34100,40900,59800,,,,
Pediatric Surgery,PAED65,,1500,1900,2400,2800,4100,,,,
Pediatric Surgery,PAED66,,25000,30600,38800,46600,68100,,,,
Pediatric Surgery,PAED67,,28100,34300,43600,52400,85300,,,,
Pediatric Surgery,PAED68,,17000,20700,26300,31600,46100,,,,
Pediatric Surgery,PAED69,,13800,16800,21300,25600,37400,,,,
Pediatric Surgery,PAED70,,18400,22400,28500,33800,49400,,,,
Pediatric Surgery,PAED71,,5000,6100,7800,9400,13700,,,,
Pediatric Surgery,PAED72,,5700,7000,8800,10600,15500,,,,
Pediatric Surgery,PAED73,,5700,7000,8800,10600,15500,,,,
Pediatric Surgery,PAED74,,18400,22400,28500,33800,49400,,,,
Pediatric Surgery,PAED75,,11900,14600,18500,22200,32400,,,,
Pediatric Surgery,PAED76,,9500,11500,14700,17600,25700,,,,
Pediatric Surgery,PAED77,,28100,34300,43600,52400,85300,,,,
Pediatric Surgery,PAED78,,28100,34300,43600,52400,85300,,,,
Pediatric Surgery,PAED79,,17000,20700,26300,31600,46100,,,,
Pediatric Surgery,PAED80,,22000,26800,34100,40900,59800,,,,
Pediatric Surgery,PAED81,,31400,38300,48600,58300,89300,,,,
Pediatric Surgery,PAED82,,22000,26800,34100,40900,59800,,,,
Pediatric Surgery,PAED83,,5000,6100,7800,9400,13700,,,,
Pediatric Surgery,PAED84,,1800,2300,2900,3400,5000,,,,
Pediatric Surgery,PAED85,,4000,4900,6300,7500,11000,,,,
Pediatric Surgery,PAED86,,22000,26800,34100,40900,59800,,,,
Pediatric Surgery,PAED87,,3500,4300,5400,6500,9500,,,,
Pediatric Surgery,PAED88,,25000,30600,38800,46600,68100,,,,
Pediatric Surgery,PAED89,,50000,61000,77600,93100,136100,,,,
Pediatric Surgery,PAED90,,400,500,700,800,1200,,,,
Pediatric Surgery,PAED91,,1000,1300,1600,1900,2700,,,,
Pediatric Surgery,PAED92,,17000,20700,26300,31600,46100,,,,
Pediatric Surgery,PAED93,,6200,7600,9700,11600,17000,,,,
Pediatric Surgery,PAED94,,4000,4900,6300,7500,11000,,,,
Pediatric Surgery,PAED95,,700,900,1100,1200,1700,,,,
Pediatric Surgery,PAED96,,3500,4300,5400,6500,9500,,,,
Pediatric Surgery,PAED97,,2300,2800,3500,4300,6200,,,,
Pediatric Surgery,PAED98,,28100,34300,43600,52400,85300,,,,
Pediatric Surgery,PAED99,,700,900,1100,1200,1700,,,,
Pediatric Surgery,PAED100,,11900,14600,18500,22200,32400,,,,
Pediatric Surgery,PAED101,,5000,6100,7800,9400,13700,,,,
Pediatric Surgery,PAED102,,22000,26800,34100,40900,59800,,,,
Pediatric Surgery,PAED103,,28100,34300,43600,52400,85300,,,,
Pediatric Surgery,PAED104,,15600,19100,24300,29000,42400,,,,
Pediatric Surgery,PAED105,,13800,16800,21300,25600,37400,,,,
Pediatric Surgery,PAED106,,22000,26800,34100,40900,59800,,,,
Pediatric Surgery,PAED107,,34400,42000,53400,64100,93800,,,,
Pediatric Surgery,PAED108,,22000,26800,34100,40900,59800,,,,
Pediatric Surgery,PAED109,,6200,7600,9700,11600,17000,,,,
Pediatric Surgery,PAED110,,31400,38300,48600,58300,89300,,,,
Pediatric Surgery,PAED111,,3500,4300,5400,6500,9500,,,,
Pediatric Surgery,PAED112,,15600,19100,24300,29000,42400,,,,
Pediatric Surgery,PAED113,,28100,34300,43600,52400,85300,,,,
Pediatric Surgery,PAED114,,2300,2800,3500,4300,6200,,,,
Pediatric Surgery,PAED115,,5000,6100,7800,9400,13700,,,,
Pediatric Surgery,PAED116,,11900,14600,18500,22200,32400,,,,
Pediatric Surgery,PAED117,,11900,14600,18500,22200,32400,,,,
Pediatric Surgery,PAED118,,28100,34300,43600,52400,85300,,,,
Pediatric Surgery,PAED119,,22000,26800,34100,40900,59800,,,,
Pediatric Surgery,PAED120,,5000,6100,7800,9400,13700,,,,
Pediatric Surgery,PAED121,,22000,26800,34100,40900,59800,,,,
Pediatric Surgery,PAED122,,13800,16800,21300,25600,37400,,,,
Pediatric Surgery,PAED123,,9500,11500,14700,17600,25700,,,,
Pediatric Surgery,PAED124,,13800,16800,21300,25600,37400,,,,
Pediatric Surgery,PAED125,,11900,14600,18500,22200,32400,,,,
Pediatric Surgery,PAED126,,25000,30600,38800,46600,68100,,,,
Pediatric Surgery,PAED127,,22000,26800,34100,40900,59800,,,,
Pediatric Surgery,PAED128,,25000,30600,38800,46600,68100,,,,
Pediatric Surgery,PAED129,,22000,26800,34100,40900,59800,,,,
Pediatric Surgery,PAED130,,12800,15700,19900,23900,34900,,,,
Pediatric Surgery,PAED131,,17000,20700,26300,31600,46100,,,,
Pediatric Surgery,PAED132,,25000,30600,38800,46600,68100,,,,
Pediatric Surgery,PAED133,,700,900,1100,1200,1700,,,,
Pediatric Surgery,PAED134,,2300,2800,3500,4300,6200,,,,
Pediatric Surgery,PAED135,,22000,26800,34100,40900,59800,,,,
Pediatric Surgery,PAED136,,13800,16800,21300,25600,37400,,,,
Pediatric Surgery,PAED137,,22000,26800,34100,40900,59800,,,,
Pediatric Surgery,PAED138,,22000,26800,34100,40900,59800,,,,
Pediatric Surgery,PAED139,,34400,42000,53400,64100,93800,,,,
Pediatric Surgery,PAED140,,13800,16800,21300,25600,37400,,,,
Pediatric Surgery,PAED141,,13800,16800,21300,25600,37400,,,,
Pediatric Surgery,PAED142,,11900,14600,18500,22200,32400,,,,
Pediatric Surgery,PAED143,,13800,16800,21300,25600,37400,,,,
Pediatric Surgery,PAED144,,31400,38300,48600,58300,89300,,,,
Pediatric Surgery,PAED145,,13800,16800,21300,25600,37400,,,,
Pediatric Surgery,PAED146,,13800,16800,21300,25600,37400,,,,
Pediatric Surgery,PAED147,,13800,16800,21300,25600,37400,,,,
Pediatric Surgery,PAED148,,10600,13000,16500,19800,28900,,,,
Pediatric Surgery,PAED149,,13800,16800,21300,25600,37400,,,,
Pediatric Surgery,PAED150,,9500,11500,14700,17600,25700,,,,
Pediatric Surgery,PAED151,,5000,6100,7800,9400,13700,,,,
Pediatric Surgery,PAED152,,13800,16800,21300,25600,37400,,,,
Pediatric Surgery,PAED153,,4000,4900,6300,7500,11000,,,,
Pediatric Surgery,PAED154,,6200,7600,9700,11600,17000,,,,
Pediatric Surgery,PAED155,,6200,7600,9700,11600,17000,,,,
Pediatric Surgery,PAED156,,4000,4900,6300,7500,11000,,,,
Pediatric Surgery,PAED157,,11900,14600,18500,22200,32400,,,,
Pediatric Surgery,PAED158,,28100,34300,43600,52400,85300,,,,
Pediatric Surgery,PAED159,,5000,6100,7800,9400,13700,,,,
Pediatric Surgery,PAED160,,2300,2800,3500,4300,6200,,,,
Pediatric Surgery,PAED161,,700,900,1100,1200,1700,,,,
Pediatric Surgery,PAED162,,400,500,700,800,1200,,,,
Pediatric Surgery,PAED163,,13800,16800,21300,25600,37400,,,,
Pediatric Surgery,PAED164,,13800,16800,21300,25600,37400,,,,
Pediatric Surgery,PAED165,,15600,19100,24300,29000,42400,,,,
Pediatric Surgery,PAED166,,12800,15700,19900,23900,34900,,,,
Pediatric Surgery,PAED167,,1000,1300,1600,1900,2700,,,,
Pediatric Surgery,PAED168,,5000,6100,7800,9400,13700,,,,
Pediatric Surgery,PAED169,,22000,26800,34100,40900,59800,,,,
Pediatric Surgery,PAED170,,3500,4300,5400,6500,9500,,,,
Pediatric Surgery,PAED171,,25000,30600,38800,46600,68100,,,,
Pediatric Surgery,PAED172,,18400,22400,28500,33800,49400,,,,
Pediatric Surgery,PAED173,,7500,9200,11700,14000,20400,,,,
Pediatric Surgery,PAED174,,5700,7000,8800,10600,15500,,,,
Pediatric Surgery,PAED175,,4000,4900,6300,7500,11000,,,,
Pediatric Surgery,PAED176,,9500,11500,14700,17600,25700,,,,
Pediatric Surgery,PAED177,,13800,16800,21300,25600,37400,,,,
Pediatric Surgery,PAED178,,28100,34300,43600,52400,85300,,,,
Pediatric Surgery,PAED179,,17000,20700,26300,31600,46100,,,,
Pediatric Surgery,PAED180,,9500,11500,14700,17600,25700,,,,
Pediatric Surgery,PAED181,,18400,22400,28500,33800,49400,,,,
Pediatric Surgery,PAED182,,31400,38300,48600,58300,89300,,,,
Pediatric Surgery,PAED183,,34400,42000,53400,64100,93800,,,,
Pediatric Surgery,PAED184,,25000,30600,38800,46600,68100,,,,
Pediatric Surgery,PAED185,,13800,16800,21300,25600,37400,,,,
Pediatric Surgery,PAED186,,11900,14600,18500,22200,32400,,,,
Pediatric Surgery,PAED187,,13800,16800,21300,25600,37400,,,,
Pediatric Surgery,PAED188,,18400,22400,28500,33800,49400,,,,
Pediatric Surgery,PAED189,,22000,26800,34100,40900,59800,,,,
Pediatric Surgery,PAED190,,28100,34300,43600,52400,85300,,,,
Pediatric Surgery,PAED191,,22000,26800,34100,40900,59800,,,,
Pediatric Surgery,PAED192,,31400,38300,48600,58300,89300,,,,
Pediatric Surgery,PAED193,,11900,14600,18500,22200,32400,,,,
Pediatric Surgery,PAED194,,25000,30600,38800,46600,68100,,,,
Pediatric Surgery,PAED195,,11900,14600,18500,22200,32400,,,,
Pediatric Surgery,PAED196,,9500,11500,14700,17600,25700,,,,
Pediatric Surgery,PAED197,,5000,6100,7800,9400,13700,,,,
Pediatric Surgery,PAED198,,3500,4300,5400,6500,9500,,,,
Pediatric Surgery,PAED199,,2300,2800,3500,4300,6200,,,,
Pediatric Surgery,PAED200,,1500,1900,2400,2800,4100,,,,
Pediatric Surgery,PAED201,,13800,16800,21300,25600,37400,,,,
Pediatric Surgery,PAED202,,5000,6100,7800,9400,13700,,,,
Pediatric Surgery,PAED203,,13800,16800,21300,25600,37400,,,,
Pediatric Surgery,PAED204,,13800,16800,21300,25600,37400,,,,
Pediatric Surgery,PAED205,,9500,11500,14700,17600,25700,,,,
Pediatric Surgery,PAED206,,15600,19100,24300,29000,42400,,,,
Pediatric Surgery,PAED207,,12800,15700,19900,23900,34900,,,,
Pediatric Surgery,PAED208,,1800,2300,2900,3400,5000,,,,
Pediatric Surgery,PAED209,,3500,4300,5400,6500,9500,,,,
Pediatric Surgery,PAED210,,13800,16800,21300,25600,37400,,,,
Pediatric Surgery,PAED211,,17000,20700,26300,31600,46100,,,,
Pediatric Surgery,PAED212,,28100,34300,43600,52400,85300,,,,
Pediatric Surgery,PAED213,,700,900,1100,1200,1700,,,,
Plastic Surgery,PLAS01,,52300,62700,75300,90300,108400,,,,
Plastic Surgery,PLAS02,,39300,47100,56500,67800,81400,,,,
Plastic Surgery,PLAS03,,84100,100900,121100,145300,174400,,,,
Plastic Surgery,PLAS04,,13300,15900,19100,22900,27500,,,,
Plastic Surgery,PLAS05,,7200,8600,10300,12400,14800,,,,
Plastic Surgery,PLAS06,,4800,5800,6900,8300,10000,,,,
Plastic Surgery,PLAS07,,48000,57600,69100,82900,99500,,,,
Plastic Surgery,PLAS08,,43600,52300,62700,75300,90300,,,,
Plastic Surgery,PLAS09,,60800,73000,87600,105100,126200,,,,
Plastic Surgery,PLAS10,,25200,30300,36300,43600,52300,,,,
Plastic Surgery,PLAS11,,60800,73000,87600,105100,126200,,,,
Plastic Surgery,PLAS12,,21700,26100,31300,37500,45000,,,,
Plastic Surgery,PLAS13,,19200,23100,27700,33300,39900,,,,
Plastic Surgery,PLAS14,,43600,52300,62700,75300,90300,,,,
Plastic Surgery,PLAS15,,21700,26100,31300,37500,45000,,,,
Plastic Surgery,PLAS16,,16600,20000,24000,28800,34500,,,,
Plastic Surgery,PLAS17,,25200,30300,36300,43600,52300,,,,
Plastic Surgery,PLAS18,,43600,52300,62700,75300,90300,,,,
Plastic Surgery,PLAS19,,25200,30300,36300,43600,52300,,,,
Plastic Surgery,PLAS20,,43600,52300,62700,75300,90300,,,,
Plastic Surgery,PLAS21,,39300,47100,56500,67800,81400,,,,
Plastic Surgery,PLAS22,,25200,30300,36300,43600,52300,,,,
Plastic Surgery,PLAS23,,39300,47100,56500,67800,81400,,,,
Plastic Surgery,PLAS24,,10500,12600,15200,18200,21800,,,,
Plastic Surgery,PLAS25,,4800,5800,6900,8300,10000,,,,
Plastic Surgery,PLAS26,,16600,20000,24000,28800,34500,,,,
Plastic Surgery,PLAS27,,25200,30300,36300,43600,52300,,,,
Plastic Surgery,PLAS28,,39300,47100,56500,67800,81400,,,,
Plastic Surgery,PLAS29,,16600,20000,24000,28800,34500,,,,
Plastic Surgery,PLAS30,,25200,30300,36300,43600,52300,,,,
Plastic Surgery,PLAS31,,21700,26100,31300,37500,45000,,,,
Plastic Surgery,PLAS32,,21700,26100,31300,37500,45000,,,,
Plastic Surgery,PLAS33,,13300,15900,19100,22900,27500,,,,
Plastic Surgery,PLAS34,,39300,47100,56500,67800,81400,,,,
Plastic Surgery,PLAS35,,25200,30300,36300,43600,52300,,,,
Plastic Surgery,PLAS36,,16600,20000,24000,28800,34500,,,,
Plastic Surgery,PLAS37,,60800,73000,87600,105100,126200,,,,
Plastic Surgery,PLAS38,,60800,73000,87600,105100,126200,,,,
Plastic Surgery,PLAS39,,39300,47100,56500,67800,81400,,,,
Plastic Surgery,PLAS40,,25200,30300,36300,43600,52300,,,,
Plastic Surgery,PLAS41,,48000,57600,69100,82900,99500,,,,
Plastic Surgery,PLAS42,,25200,30300,36300,43600,52300,,,,
Plastic Surgery,PLAS43,,25200,30300,36300,43600,52300,,,,
Plastic Surgery,PLAS44,,16600,20000,24000,28800,34500,,,,
Plastic Surgery,PLAS45,,39300,47100,56500,67800,81400,,,,
Plastic Surgery,PLAS46,,16600,20000,24000,28800,34500,,,,
Plastic Surgery,PLAS47,,43600,52300,62700,75300,90300,,,,
Plastic Surgery,PLAS48,,48000,57600,69100,82900,99500,,,,
Plastic Surgery,PLAS49,,48000,57600,69100,82900,99500,,,,
Plastic Surgery,PLAS50,,21700,26100,31300,37500,45000,,,,
Plastic Surgery,PLAS51,,48000,57600,69100,82900,99500,,,,
Plastic Surgery,PLAS52,,52300,62700,75300,90300,108400,,,,
Plastic Surgery,PLAS53,,48000,57600,69100,82900,99500,,,,
Plastic Surgery,PLAS54,,4800,5800,6900,8300,10000,,,,
Plastic Surgery,PLAS55,,60800,73000,87600,105100,126200,,,,
Plastic Surgery,PLAS56,,21700,26100,31300,37500,45000,,,,
Plastic Surgery,PLAS57,,25200,30300,36300,43600,52300,,,,
Plastic Surgery,PLAS58,,39300,47100,56500,67800,81400,,,,
Plastic Surgery,PLAS59,,4800,5800,6900,8300,10000,,,,
Plastic Surgery,PLAS60,,4800,5800,6900,8300,10000,,,,
Plastic Surgery,PLAS61,,4800,5800,6900,8300,10000,,,,
Plastic Surgery,PLAS62,,39300,47100,56500,67800,81400,,,,
Plastic Surgery,PLAS63,,48000,57600,69100,82900,99500,,,,
Plastic Surgery,PLAS64,,39300,47100,56500,67800,81400,,,,
Plastic Surgery,PLAS65,,4800,5800,6900,8300,10000,,,,
Plastic Surgery,PLAS66,,48000,57600,69100,82900,99500,,,,
Plastic Surgery,PLAS67,,39300,47100,56500,67800,81400,,,,
Plastic Surgery,PLAS68,,39300,47100,56500,67800,81400,,,,
Plastic Surgery,PLAS69,,39300,47100,56500,67800,81400,,,,
Plastic Surgery,PLAS70,,10500,12600,15200,18200,21800,,,,
Plastic Surgery,PLAS71,,10500,12600,15200,18200,21800,,,,
Plastic Surgery,PLAS72,,48000,57600,69100,82900,99500,,,,
Plastic Surgery,PLAS73,,34700,41700,50000,60000,72000,,,,
Plastic Surgery,PLAS74,,25200,30300,36300,43600,52300,,,,
Plastic Surgery,PLAS75,,43600,52300,62700,75300,90300,,,,
Plastic Surgery,PLAS76,,4800,5800,6900,8300,10000,,,,
Plastic Surgery,PLAS77,,60800,73000,87600,105100,126200,,,,
Plastic Surgery,PLAS78,,21700,26100,31300,37500,45000,,,,
Plastic Surgery,PLAS79,,25200,30300,36300,43600,52300,,,,
Plastic Surgery,PLAS80,,25200,30300,36300,43600,52300,,,,
Plastic Surgery,PLAS81,,16600,20000,24000,28800,34500,,,,
Plastic Surgery,PLAS82,,25200,30300,36300,43600,52300,,,,
Plastic Surgery,PLAS83,,21700,26100,31300,37500,45000,,,,
Plastic Surgery,PLAS84,,13300,15900,19100,22900,27500,,,,
Plastic Surgery,PLAS85,,39300,47100,56500,67800,81400,,,,
Plastic Surgery,PLAS86,,25200,30300,36300,43600,52300,,,,
Plastic Surgery,PLAS87,,39300,47100,56500,67800,81400,,,,
Plastic Surgery,PLAS88,,16600,20000,24000,28800,34500,,,,
Plastic Surgery,PLAS89,,60800,73000,87600,105100,126200,,,,
Plastic Surgery,PLAS90,,48000,57600,69100,82900,99500,,,,
Plastic Surgery,PLAS91,,48000,57600,69100,82900,99500,,,,
Plastic Surgery,PLAS92,,48000,57600,69100,82900,99500,,,,
Plastic Surgery,PLAS93,,39300,47100,56500,67800,81400,,,,
Plastic Surgery,PLAS94,,84100,100900,121100,145300,174400,,,,
Plastic Surgery,PLAS95,,74000,88800,106500,127800,153400,,,,
Plastic Surgery,PLAS96,,60800,73000,87600,105100,126200,,,,
Plastic Surgery,PLAS97,,21700,26100,31300,37500,45000,,,,
Plastic Surgery,PLAS98,,48000,57600,69100,82900,99500,,,,
Plastic Surgery,PLAS99,,25200,30300,36300,43600,52300,,,,
Plastic Surgery,PLAS100,,16600,20000,24000,28800,34500,,,,
Plastic Surgery,PLAS101,,10500,12600,15200,18200,21800,,,,
Plastic Surgery,PLAS102,,39300,47100,56500,67800,81400,,,,
Plastic Surgery,PLAS103,,25200,30300,36300,43600,52300,,,,
Plastic Surgery,PLAS104,,16600,20000,24000,28800,34500,,,,
Plastic Surgery,PLAS105,,7900,9500,11400,13700,16400,,,,
Plastic Surgery,PLAS106,,5600,6700,8100,9700,11600,,,,
Plastic Surgery,PLAS107,,16600,20000,24000,28800,34500,,,,
Plastic Surgery,PLAS108,,16600,47100,56500,67800,81400,,,,
Plastic Surgery,PLAS109,,39300,47100,56500,67800,81400,,,,
Plastic Surgery,PLAS110,,48000,57600,69100,82900,99500,,,,
Plastic Surgery,PLAS111,,16600,20000,24000,28800,34500,,,,
Plastic Surgery,PLAS112,,39300,47100,56500,67800,81400,,,,
Plastic Surgery,PLAS113,,48000,57600,69100,82900,99500,,,,
Plastic Surgery,PLAS114,,39300,47100,56500,67800,81400,,,,
Plastic Surgery,PLAS115,,21700,26100,31300,37500,45000,,,,
Plastic Surgery,PLAS116,,21700,26100,31300,37500,45000,,,,
Plastic Surgery,PLAS117,,7900,9500,11400,13700,16400,,,,
Plastic Surgery,PLAS118,,3300,3900,4700,5600,6700,,,,
Plastic Surgery,PLAS119,,43600,52300,62700,75300,90300,,,,
Plastic Surgery,PLAS120,,39300,47100,56500,67800,81400,,,,
Plastic Surgery,PLAS121,,13300,15900,19100,22900,27500,,,,
Plastic Surgery,PLAS122,,39300,47100,56500,67800,81400,,,,
Plastic Surgery,PLAS123,,52300,62700,75300,90300,108400,,,,
Plastic Surgery,PLAS124,,60800,73000,87600,105100,126200,,,,
Plastic Surgery,PLAS125,,48000,57600,69100,82900,99500,,,,
Plastic Surgery,PLAS126,,39300,47100,56500,67800,81400,,,,
Plastic Surgery,PLAS127,,19200,23100,27700,33300,39900,,,,
Plastic Surgery,PLAS128,,13300,15900,19100,22900,27500,,,,
Plastic Surgery,PLAS129,,7200,8600,10300,12400,14800,,,,
Plastic Surgery,PLAS130,,21700,26100,31300,37500,45000,,,,
Plastic Surgery,PLAS131,,39300,47100,56500,67800,81400,,,,
Plastic Surgery,PLAS132,,21700,26100,31300,37500,45000,,,,
Plastic Surgery,PLAS133,,25200,30300,36300,43600,52300,,,,
Plastic Surgery,PLAS134,,25200,30300,36300,43600,52300,,,,
Plastic Surgery,PLAS135,,74000,88800,106500,127800,153400,,,,
Plastic Surgery,PLAS136,,16600,20000,24000,28800,34500,,,,
Plastic Surgery,PLAS137,,13300,15900,19100,22900,27500,,,,
Plastic Surgery,PLAS138,,21700,26100,31300,37500,45000,,,,
Plastic Surgery,PLAS139,,39300,47100,56500,67800,81400,,,,
Plastic Surgery,PLAS140,,19200,23100,27700,33300,39900,,,,
Plastic Surgery,PLAS141,,19200,23100,27700,33300,39900,,,,
Plastic Surgery,PLAS142,,39300,47100,56500,67800,81400,,,,
Plastic Surgery,PLAS143,,16600,20000,24000,28800,34500,,,,
Plastic Surgery,PLAS144,,8800,10600,12700,15300,18300,,,,
Plastic Surgery,PLAS145,,5600,6700,8100,9700,11600,,,,
Plastic Surgery,PLAS146,,48000,57600,69100,82900,99500,,,,
Plastic Surgery,PLAS147,,7900,9500,11400,13700,16400,,,,
Plastic Surgery,PLAS148,,39300,47100,56500,67800,81400,,,,
Plastic Surgery,PLAS149,,10500,12600,15200,18200,21800,,,,
Plastic Surgery,PLAS150,,10500,12600,15200,18200,21800,,,,
Plastic Surgery,PLAS151,,21700,26100,31300,37500,45000,,,,
Plastic Surgery,PLAS152,,13300,15900,19100,22900,27500,,,,
Plastic Surgery,PLAS153,,34700,41700,50000,60000,72000,,,,
Plastic Surgery,PLAS154,,19200,23100,27700,33300,39900,,,,
Plastic Surgery,PLAS155,,3300,3900,4700,5600,6700,,,,
Plastic Surgery,PLAS156,,2100,2500,3000,3600,4300,,,,
Plastic Surgery,PLAS157,,1400,1700,2100,2500,3000,,,,
Plastic Surgery,PLAS158,,25200,30300,36300,43600,52300,,,,
Plastic Surgery,PLAS159,,13300,15900,19100,22900,27500,,,,
